x,y,R,s,phi,phi_an
-0.440000,0.640000,0.277194,0.040000,-1.756920,-0.746330
-0.400000,0.640000,0.255463,0.040000,-1.672936,-0.593060
-0.360000,0.640000,0.235165,0.040000,-1.592123,-0.452442
-0.320000,0.640000,0.215970,0.040000,-1.515972,-0.325059
-0.280000,0.640000,0.200014,0.040000,-1.445791,-0.211433
-0.240000,0.640000,0.184251,0.040000,-1.382717,-0.112026
-0.200000,0.640000,0.170939,0.040000,-1.327719,-0.027236
-0.160000,0.640000,0.160800,0.040000,-1.281615,0.042598
0.160000,0.640000,0.160280,0.040000,-1.281615,0.042598
0.200000,0.640000,0.172123,0.040000,-1.327719,-0.027236
0.240000,0.640000,0.184315,0.040000,-1.382717,-0.112026
0.280000,0.640000,0.198988,0.040000,-1.445791,-0.211433
0.320000,0.640000,0.216861,0.040000,-1.515972,-0.325059
0.360000,0.640000,0.234881,0.040000,-1.592123,-0.452442
0.400000,0.640000,0.255354,0.040000,-1.672936,-0.593060
0.440000,0.640000,0.277516,0.040000,-1.756920,-0.746330
0.480000,0.640000,0.300502,0.040000,-1.842388,-0.911606
0.520000,0.640000,0.325450,0.040000,-1.927452,-1.088182
-0.480000,0.680000,0.332743,0.040000,-1.820548,-1.011546
-0.440000,0.680000,0.311247,0.040000,-1.717833,-0.822953
-0.400000,0.680000,0.289337,0.040000,-1.617976,-0.648394
-0.360000,0.680000,0.270433,0.040000,-1.522699,-0.488515
-0.320000,0.680000,0.252155,0.040000,-1.433527,-0.343898
-0.280000,0.680000,0.235914,0.040000,-1.351801,-0.215066
-0.240000,0.680000,0.222707,0.040000,-1.278682,-0.102479
-0.200000,0.680000,0.209323,0.040000,-1.215162,-0.006538
-0.160000,0.680000,0.199099,0.040000,-1.162073,0.072420
-0.120000,0.680000,0.192037,0.040000,-1.120087,0.134118
-0.080000,0.680000,0.185535,0.040000,-1.089726,0.178342
-0.040000,0.680000,0.181572,0.040000,-1.071361,0.204938
0.000000,0.680000,0.180767,0.040000,-1.065215,0.213814
0.040000,0.680000,0.182981,0.040000,-1.071361,0.204938
0.080000,0.680000,0.185374,0.040000,-1.089726,0.178342
0.120000,0.680000,0.190919,0.040000,-1.120087,0.134118
0.160000,0.680000,0.199622,0.040000,-1.162073,0.072420
0.200000,0.680000,0.209839,0.040000,-1.215162,-0.006538
0.240000,0.680000,0.221507,0.040000,-1.278682,-0.102479
0.280000,0.680000,0.236351,0.040000,-1.351801,-0.215066
0.320000,0.680000,0.252297,0.040000,-1.433527,-0.343898
0.360000,0.680000,0.269885,0.040000,-1.522699,-0.488515
0.400000,0.680000,0.290135,0.040000,-1.617976,-0.648394
0.440000,0.680000,0.310337,0.040000,-1.717833,-0.822953
0.480000,0.680000,0.333644,0.040000,-1.820548,-1.011546
-0.400000,0.720000,0.324607,0.040000,-1.544259,-0.700989
-0.360000,0.720000,0.305406,0.040000,-1.433829,-0.520681
-0.320000,0.720000,0.289345,0.040000,-1.331011,-0.357786
-0.280000,0.720000,0.272957,0.040000,-1.237176,-0.212826
-0.240000,0.720000,0.259745,0.040000,-1.153513,-0.086262
-0.200000,0.720000,0.248218,0.040000,-1.081038,0.021507
-0.160000,0.720000,0.237959,0.040000,-1.020600,0.110141
-0.120000,0.720000,0.230860,0.040000,-0.972886,0.179366
-0.080000,0.720000,0.225480,0.040000,-0.938429,0.228966
-0.040000,0.720000,0.221520,0.040000,-0.917604,0.258788
0.000000,0.720000,0.220718,0.040000,-0.910637,0.268739
0.040000,0.720000,0.222535,0.040000,-0.917604,0.258788
0.080000,0.720000,0.224928,0.040000,-0.938429,0.228966
0.120000,0.720000,0.230478,0.040000,-0.972886,0.179366
0.160000,0.720000,0.239177,0.040000,-1.020600,0.110141
0.200000,0.720000,0.247774,0.040000,-1.081038,0.021507
0.240000,0.720000,0.259535,0.040000,-1.153513,-0.086262
0.280000,0.720000,0.273687,0.040000,-1.237176,-0.212826
0.320000,0.720000,0.288304,0.040000,-1.331011,-0.357786
0.360000,0.720000,0.306115,0.040000,-1.433829,-0.520681
0.400000,0.720000,0.324109,0.040000,-1.544259,-0.700989
-0.320000,0.760000,0.325289,0.040000,-1.205379,-0.365647
-0.280000,0.760000,0.310734,0.040000,-1.098908,-0.203638
-0.240000,0.760000,0.297429,0.040000,-1.004239,-0.062298
-0.200000,0.760000,0.287291,0.040000,-0.922411,0.057974
-0.160000,0.760000,0.277143,0.040000,-0.854295,0.156838
-0.120000,0.760000,0.270027,0.040000,-0.800594,0.234020
-0.080000,0.760000,0.265442,0.040000,-0.761850,0.289303
-0.040000,0.760000,0.261484,0.040000,-0.738451,0.322534
0.000000,0.760000,0.260683,0.040000,-0.730626,0.333622
0.040000,0.760000,0.262224,0.040000,-0.738451,0.322534
0.080000,0.760000,0.264616,0.040000,-0.761850,0.289303
0.120000,0.760000,0.270166,0.040000,-0.800594,0.234020
0.160000,0.760000,0.277625,0.040000,-0.854295,0.156838
0.200000,0.760000,0.286272,0.040000,-0.922411,0.057974
0.240000,0.760000,0.298080,0.040000,-1.004239,-0.062298
0.280000,0.760000,0.310480,0.040000,-1.098908,-0.203638
0.320000,0.760000,0.325246,0.040000,-1.205379,-0.365647
-0.240000,0.800000,0.335649,0.040000,-0.827581,-0.029450
-0.200000,0.800000,0.325453,0.040000,-0.736031,0.104000
-0.160000,0.800000,0.316531,0.040000,-0.659931,0.213647
-0.120000,0.800000,0.309407,0.040000,-0.600002,0.299215
-0.080000,0.800000,0.305414,0.040000,-0.556801,0.360489
-0.040000,0.800000,0.301457,0.040000,-0.530723,0.397315
0.000000,0.800000,0.300658,0.040000,-0.522004,0.409600
0.040000,0.800000,0.301995,0.040000,-0.530723,0.397315
0.080000,0.800000,0.304385,0.040000,-0.556801,0.360489
0.120000,0.800000,0.309935,0.040000,-0.600002,0.299215
0.160000,0.800000,0.316458,0.040000,-0.659931,0.213647
0.200000,0.800000,0.325132,0.040000,-0.736031,0.104000
0.240000,0.800000,0.336295,0.040000,-0.827581,-0.029450
-0.110000,-0.990000,0.496895,0.020000,0.850162,0.818432
-0.130000,-0.990000,0.498931,0.020000,0.853968,0.762117
-0.070000,-0.990000,0.492927,0.020000,0.925106,0.902990
-0.090000,-0.990000,0.494960,0.020000,0.918749,0.865396
-0.030000,-0.990000,0.491284,0.020000,0.964911,0.950012
-0.050000,-0.990000,0.491700,0.020000,0.959226,0.931199
0.010000,-0.990000,0.490494,0.020000,0.975404,0.959420
-0.010000,-0.990000,0.490899,0.020000,0.975404,0.959420
0.050000,-0.990000,0.492128,0.020000,0.959226,0.931199
0.030000,-0.990000,0.490904,0.020000,0.964911,0.950012
0.090000,-0.990000,0.494516,0.020000,0.918749,0.865396
0.070000,-0.990000,0.493285,0.020000,0.925106,0.902990
0.130000,-0.990000,0.499379,0.020000,0.853968,0.762117
0.110000,-0.990000,0.496551,0.020000,0.850162,0.818432
-0.310000,-0.950000,0.499842,0.020000,-0.219324,-0.217022
-0.270000,-0.950000,0.488249,0.020000,0.016229,0.030314
-0.290000,-0.950000,0.493675,0.020000,-0.007544,-0.089224
-0.230000,-0.970000,0.497390,0.020000,0.302153,0.290808
-0.230000,-0.950000,0.478022,0.020000,0.175329,0.244398
-0.250000,-0.950000,0.483496,0.020000,0.113671,0.141537
-0.210000,-0.970000,0.492882,0.020000,0.450934,0.389313
-0.190000,-0.970000,0.489151,0.020000,0.470549,0.478998
-0.190000,-0.950000,0.469443,0.020000,0.302961,0.424846
-0.210000,-0.950000,0.473330,0.020000,0.245056,0.338848
-0.170000,-0.970000,0.485776,0.020000,0.549040,0.559824
-0.150000,-0.970000,0.482028,0.020000,0.587392,0.631756
-0.150000,-0.950000,0.462322,0.020000,0.406191,0.571338
-0.170000,-0.950000,0.466229,0.020000,0.358286,0.502354
-0.130000,-0.970000,0.479086,0.020000,0.638693,0.694764
-0.110000,-0.970000,0.476965,0.020000,0.672799,0.748821
-0.110000,-0.950000,0.457041,0.020000,0.485602,0.683610
-0.130000,-0.950000,0.459254,0.020000,0.449137,0.631765
-0.090000,-0.970000,0.475115,0.020000,0.707232,0.793903
-0.070000,-0.970000,0.472997,0.020000,0.731296,0.829992
-0.070000,-0.950000,0.453072,0.020000,0.540888,0.761463
-0.090000,-0.950000,0.455284,0.020000,0.516379,0.726849
-0.050000,-0.970000,0.471717,0.020000,0.751500,0.857072
-0.030000,-0.970000,0.471284,0.020000,0.763797,0.875132
-0.030000,-0.950000,0.451284,0.020000,0.571723,0.804760
-0.050000,-0.950000,0.451736,0.020000,0.559415,0.787438
-0.010000,-0.970000,0.470916,0.020000,0.770482,0.884164
0.010000,-0.970000,0.470494,0.020000,0.770482,0.884164
0.010000,-0.950000,0.450494,0.020000,0.577910,0.813423
-0.010000,-0.950000,0.450935,0.020000,0.577910,0.813423
0.030000,-0.970000,0.470922,0.020000,0.763797,0.875132
0.050000,-0.970000,0.472197,0.020000,0.751500,0.857072
0.050000,-0.950000,0.452272,0.020000,0.559415,0.787438
0.030000,-0.950000,0.450941,0.020000,0.571723,0.804760
0.070000,-0.970000,0.473303,0.020000,0.731296,0.829992
0.090000,-0.970000,0.474586,0.020000,0.707232,0.793903
0.090000,-0.950000,0.454662,0.020000,0.516379,0.726849
0.070000,-0.950000,0.453322,0.020000,0.540888,0.761463
0.110000,-0.970000,0.476706,0.020000,0.672799,0.748821
0.130000,-0.970000,0.479651,0.020000,0.638693,0.694764
0.130000,-0.950000,0.459946,0.020000,0.449137,0.631765
0.110000,-0.950000,0.456874,0.020000,0.485602,0.683610
0.150000,-0.970000,0.482256,0.020000,0.587392,0.631756
0.170000,-0.970000,0.485195,0.020000,0.549040,0.559824
0.170000,-0.950000,0.465488,0.020000,0.358286,0.502354
0.150000,-0.950000,0.462424,0.020000,0.406191,0.571338
0.190000,-0.970000,0.488934,0.020000,0.470549,0.478998
0.210000,-0.970000,0.493457,0.020000,0.450934,0.389313
0.210000,-0.950000,0.474093,0.020000,0.245056,0.338848
0.190000,-0.950000,0.469384,0.020000,0.302961,0.424846
0.230000,-0.970000,0.497620,0.020000,0.302153,0.290808
0.250000,-0.950000,0.482740,0.020000,0.113671,0.141538
0.230000,-0.950000,0.478065,0.020000,0.175329,0.244398
0.290000,-0.950000,0.494390,0.020000,-0.007544,-0.089224
0.270000,-0.950000,0.488190,0.020000,0.016229,0.030314
0.310000,-0.950000,0.499950,0.020000,-0.219324,-0.217022
-0.390000,-0.910000,0.490816,0.020000,-0.787021,-0.802564
-0.410000,-0.910000,0.499072,0.020000,-0.882727,-0.956436
-0.350000,-0.930000,0.494235,0.020000,-0.496486,-0.508345
-0.350000,-0.910000,0.475440,0.020000,-0.597423,-0.516551
-0.370000,-0.910000,0.482775,0.020000,-0.690996,-0.655911
-0.330000,-0.930000,0.487893,0.020000,-0.366150,-0.370340
-0.310000,-0.930000,0.480983,0.020000,-0.290211,-0.240115
-0.310000,-0.910000,0.462219,0.020000,-0.426802,-0.259980
-0.330000,-0.910000,0.468844,0.020000,-0.510627,-0.384552
-0.290000,-0.930000,0.474570,0.020000,-0.203844,-0.117732
-0.270000,-0.930000,0.468923,0.020000,-0.127074,-0.003248
-0.270000,-0.910000,0.449656,0.020000,-0.273249,-0.033358
-0.290000,-0.910000,0.455542,0.020000,-0.347841,-0.142896
-0.250000,-0.930000,0.464070,0.020000,-0.053543,0.103283
-0.230000,-0.930000,0.458708,0.020000,0.014229,0.201812
-0.230000,-0.910000,0.439455,0.020000,-0.138398,0.162870
-0.250000,-0.910000,0.444593,0.020000,-0.203415,0.068581
-0.210000,-0.930000,0.453816,0.020000,0.077097,0.292292
-0.190000,-0.930000,0.449761,0.020000,0.134482,0.374681
-0.190000,-0.910000,0.430109,0.020000,-0.023399,0.328320
-0.210000,-0.910000,0.434347,0.020000,-0.078356,0.249464
-0.170000,-0.930000,0.446566,0.020000,0.186513,0.448940
-0.150000,-0.930000,0.442643,0.020000,0.232960,0.515035
-0.150000,-0.910000,0.422994,0.020000,0.070840,0.462669
-0.170000,-0.910000,0.426766,0.020000,0.026366,0.399400
-0.130000,-0.930000,0.439437,0.020000,0.273815,0.572936
-0.110000,-0.930000,0.437124,0.020000,0.308956,0.622615
-0.110000,-0.910000,0.417215,0.020000,0.143593,0.565656
-0.130000,-0.910000,0.419638,0.020000,0.109941,0.518097
-0.090000,-0.930000,0.435467,0.020000,0.338348,0.664049
-0.070000,-0.930000,0.433155,0.020000,0.361919,0.697220
-0.070000,-0.910000,0.413245,0.020000,0.194308,0.637081
-0.090000,-0.910000,0.415669,0.020000,0.171733,0.605324
-0.050000,-0.930000,0.431757,0.020000,0.379639,0.722111
-0.030000,-0.930000,0.431284,0.020000,0.391467,0.738712
-0.030000,-0.910000,0.411284,0.020000,0.222606,0.676807
-0.050000,-0.910000,0.411780,0.020000,0.211276,0.660913
-0.010000,-0.930000,0.430955,0.020000,0.397387,0.747014
0.010000,-0.930000,0.430494,0.020000,0.397387,0.747014
0.010000,-0.910000,0.410494,0.020000,0.228276,0.684756
-0.010000,-0.910000,0.410978,0.020000,0.228276,0.684756
0.030000,-0.930000,0.430961,0.020000,0.391467,0.738712
0.050000,-0.930000,0.432355,0.020000,0.379639,0.722111
0.050000,-0.910000,0.412445,0.020000,0.211276,0.660913
0.030000,-0.910000,0.410984,0.020000,0.222606,0.676807
0.070000,-0.930000,0.433343,0.020000,0.361919,0.697220
0.090000,-0.930000,0.434745,0.020000,0.338348,0.664049
0.090000,-0.910000,0.414835,0.020000,0.171733,0.605324
0.070000,-0.910000,0.413367,0.020000,0.194308,0.637081
0.110000,-0.930000,0.437058,0.020000,0.308956,0.622615
0.130000,-0.930000,0.440268,0.020000,0.273815,0.572936
0.130000,-0.910000,0.420385,0.020000,0.109941,0.518097
0.110000,-0.910000,0.417259,0.020000,0.143593,0.565656
0.150000,-0.930000,0.442607,0.020000,0.232960,0.515035
0.170000,-0.930000,0.445807,0.020000,0.186513,0.448940
0.170000,-0.910000,0.426156,0.020000,0.026366,0.399400
0.150000,-0.910000,0.422807,0.020000,0.070840,0.462669
0.190000,-0.930000,0.449874,0.020000,0.134482,0.374681
0.210000,-0.930000,0.454505,0.020000,0.077097,0.292292
0.210000,-0.910000,0.434851,0.020000,-0.078356,0.249464
0.190000,-0.910000,0.430409,0.020000,-0.023399,0.328320
0.230000,-0.930000,0.458548,0.020000,0.014229,0.201812
0.250000,-0.930000,0.463420,0.020000,-0.053543,0.103283
0.250000,-0.910000,0.444161,0.020000,-0.203415,0.068581
0.230000,-0.910000,0.439075,0.020000,-0.138398,0.162870
0.270000,-0.930000,0.469095,0.020000,-0.127074,-0.003248
0.290000,-0.930000,0.475216,0.020000,-0.203844,-0.117732
0.290000,-0.910000,0.455943,0.020000,-0.347841,-0.142896
0.270000,-0.910000,0.450078,0.020000,-0.273249,-0.033358
0.310000,-0.930000,0.480836,0.020000,-0.290211,-0.240115
0.330000,-0.930000,0.487213,0.020000,-0.366150,-0.370340
0.330000,-0.910000,0.468433,0.020000,-0.510627,-0.384552
0.310000,-0.910000,0.461797,0.020000,-0.426802,-0.259980
0.350000,-0.930000,0.494317,0.020000,-0.496486,-0.508345
0.370000,-0.910000,0.483240,0.020000,-0.690996,-0.655911
0.350000,-0.910000,0.475818,0.020000,-0.597423,-0.516551
0.410000,-0.910000,0.498510,0.020000,-0.882727,-0.956436
0.390000,-0.910000,0.490527,0.020000,-0.787021,-0.802564
-0.470000,-0.870000,0.489961,0.020000,-1.354899,-1.384696
-0.490000,-0.870000,0.499180,0.020000,-1.547552,-1.550235
-0.450000,-0.890000,0.497750,0.020000,-1.230998,-1.256374
-0.430000,-0.890000,0.488855,0.020000,-1.075976,-1.095901
-0.430000,-0.870000,0.470861,0.020000,-1.181354,-1.072324
-0.450000,-0.870000,0.480089,0.020000,-1.281293,-1.225363
-0.410000,-0.890000,0.480628,0.020000,-0.995718,-0.942144
-0.390000,-0.890000,0.472732,0.020000,-0.896225,-0.795184
-0.390000,-0.870000,0.454486,0.020000,-0.999927,-0.785462
-0.410000,-0.870000,0.462313,0.020000,-1.089735,-0.925663
-0.370000,-0.890000,0.464378,0.020000,-0.806765,-0.655098
-0.350000,-0.890000,0.456748,0.020000,-0.718974,-0.521958
-0.350000,-0.870000,0.438170,0.020000,-0.830379,-0.524739
-0.370000,-0.870000,0.446119,0.020000,-0.913495,-0.651796
-0.330000,-0.890000,0.449878,0.020000,-0.635520,-0.395835
-0.310000,-0.890000,0.443563,0.020000,-0.555875,-0.276792
-0.310000,-0.870000,0.424660,0.020000,-0.675030,-0.290724
-0.330000,-0.870000,0.431004,0.020000,-0.750833,-0.404360
-0.290000,-0.890000,0.436601,0.020000,-0.480427,-0.164892
-0.270000,-0.890000,0.430456,0.020000,-0.409273,-0.060192
-0.270000,-0.870000,0.411333,0.020000,-0.535339,-0.083924
-0.290000,-0.870000,0.417759,0.020000,-0.603145,-0.183893
-0.250000,-0.890000,0.425165,0.020000,-0.342585,0.037254
-0.230000,-0.890000,0.420273,0.020000,-0.280497,0.127396
-0.230000,-0.870000,0.401170,0.020000,-0.412553,0.095216
-0.250000,-0.870000,0.405792,0.020000,-0.471762,0.009129
-0.210000,-0.890000,0.414928,0.020000,-0.223138,0.210188
-0.190000,-0.890000,0.410489,0.020000,-0.170624,0.285588
-0.190000,-0.870000,0.390909,0.020000,-0.307732,0.246312
-0.210000,-0.870000,0.395567,0.020000,-0.357838,0.174291
-0.170000,-0.890000,0.406986,0.020000,-0.123064,0.353557
-0.150000,-0.890000,0.403379,0.020000,-0.080550,0.414062
-0.150000,-0.870000,0.383804,0.020000,-0.221760,0.369041
-0.170000,-0.870000,0.387228,0.020000,-0.262342,0.311240
-0.130000,-0.890000,0.399859,0.020000,-0.043168,0.467070
-0.110000,-0.890000,0.397316,0.020000,-0.010990,0.512556
-0.110000,-0.870000,0.377426,0.020000,-0.155346,0.463142
-0.130000,-0.870000,0.380103,0.020000,-0.186071,0.419684
-0.090000,-0.890000,0.395768,0.020000,0.015920,0.550496
-0.070000,-0.890000,0.393345,0.020000,0.037510,0.580871
-0.070000,-0.870000,0.373456,0.020000,-0.109027,0.528416
-0.090000,-0.870000,0.375797,0.020000,-0.129647,0.499393
-0.050000,-0.890000,0.391806,0.020000,0.053740,0.603666
-0.030000,-0.890000,0.391284,0.020000,0.064576,0.618869
-0.030000,-0.870000,0.371284,0.020000,-0.083174,0.564724
-0.050000,-0.870000,0.371834,0.020000,-0.093525,0.550197
-0.010000,-0.890000,0.391002,0.020000,0.070000,0.626472
0.010000,-0.890000,0.390494,0.020000,0.070000,0.626472
0.010000,-0.870000,0.370494,0.020000,-0.077993,0.571989
-0.010000,-0.870000,0.371030,0.020000,-0.077993,0.571989
0.030000,-0.890000,0.391009,0.020000,0.064576,0.618869
0.050000,-0.890000,0.392544,0.020000,0.053740,0.603666
0.050000,-0.870000,0.372654,0.020000,-0.093525,0.550197
0.030000,-0.870000,0.371037,0.020000,-0.083174,0.564724
0.070000,-0.890000,0.393392,0.020000,0.037510,0.580871
0.090000,-0.890000,0.394935,0.020000,0.015920,0.550496
0.090000,-0.870000,0.375046,0.020000,-0.129647,0.499393
0.070000,-0.870000,0.373421,0.020000,-0.109027,0.528416
0.110000,-0.890000,0.397480,0.020000,-0.010990,0.512556
0.130000,-0.890000,0.400485,0.020000,-0.043168,0.467070
0.130000,-0.870000,0.380596,0.020000,-0.186071,0.419684
0.110000,-0.870000,0.377725,0.020000,-0.155346,0.463142
0.150000,-0.890000,0.403028,0.020000,-0.080550,0.414062
0.170000,-0.890000,0.406539,0.020000,-0.123064,0.353557
0.170000,-0.870000,0.386961,0.020000,-0.262342,0.311240
0.150000,-0.870000,0.383270,0.020000,-0.221760,0.369041
0.190000,-0.890000,0.410995,0.020000,-0.170624,0.285588
0.210000,-0.890000,0.415229,0.020000,-0.223138,0.210188
0.210000,-0.870000,0.395646,0.020000,-0.357838,0.174291
0.190000,-0.870000,0.391640,0.020000,-0.307732,0.246312
0.230000,-0.890000,0.419651,0.020000,-0.280497,0.127396
0.250000,-0.890000,0.424969,0.020000,-0.342585,0.037254
0.250000,-0.870000,0.405856,0.020000,-0.471762,0.009129
0.230000,-0.870000,0.400284,0.020000,-0.412553,0.095216
0.270000,-0.890000,0.431150,0.020000,-0.409273,-0.060192
0.290000,-0.890000,0.436735,0.020000,-0.480427,-0.164892
0.290000,-0.870000,0.417601,0.020000,-0.603145,-0.183893
0.270000,-0.870000,0.412090,0.020000,-0.535339,-0.083924
0.310000,-0.890000,0.442843,0.020000,-0.555875,-0.276792
0.330000,-0.890000,0.449759,0.020000,-0.635520,-0.395835
0.330000,-0.870000,0.431203,0.020000,-0.750833,-0.404360
0.310000,-0.870000,0.423985,0.020000,-0.675030,-0.290724
0.350000,-0.890000,0.457445,0.020000,-0.718974,-0.521958
0.370000,-0.890000,0.464530,0.020000,-0.806765,-0.655098
0.370000,-0.870000,0.445932,0.020000,-0.913495,-0.651796
0.350000,-0.870000,0.438815,0.020000,-0.830379,-0.524739
0.390000,-0.890000,0.472106,0.020000,-0.896225,-0.795184
0.410000,-0.890000,0.480395,0.020000,-0.995718,-0.942144
0.410000,-0.870000,0.462436,0.020000,-1.089735,-0.925663
0.390000,-0.870000,0.453818,0.020000,-0.999927,-0.785462
0.430000,-0.890000,0.489362,0.020000,-1.075976,-1.095901
0.450000,-0.890000,0.498111,0.020000,-1.230998,-1.256374
0.450000,-0.870000,0.480084,0.020000,-1.281293,-1.225363
0.430000,-0.870000,0.471604,0.020000,-1.181354,-1.072324
0.490000,-0.870000,0.499020,0.020000,-1.547552,-1.550235
0.470000,-0.870000,0.489235,0.020000,-1.354899,-1.384696
-0.550000,-0.830000,0.496573,0.020000,-1.890217,-1.934618
-0.510000,-0.850000,0.491664,0.020000,-1.622660,-1.665409
-0.510000,-0.830000,0.474664,0.020000,-1.695458,-1.607959
-0.530000,-0.830000,0.485680,0.020000,-1.780459,-1.768656
-0.490000,-0.850000,0.481616,0.020000,-1.544787,-1.502013
-0.470000,-0.850000,0.472202,0.020000,-1.448908,-1.344400
-0.470000,-0.830000,0.454475,0.020000,-1.514464,-1.302756
-0.490000,-0.830000,0.464248,0.020000,-1.603090,-1.452627
-0.450000,-0.850000,0.462619,0.020000,-1.356317,-1.192663
-0.430000,-0.850000,0.453035,0.020000,-1.266234,-1.046889
-0.430000,-0.830000,0.435397,0.020000,-1.341928,-1.019760
-0.450000,-0.830000,0.445362,0.020000,-1.427136,-1.158438
-0.410000,-0.850000,0.444144,0.020000,-1.178485,-0.907163
-0.390000,-0.850000,0.435991,0.020000,-1.093499,-0.773566
-0.390000,-0.830000,0.417635,0.020000,-1.178527,-0.759663
-0.410000,-0.830000,0.426139,0.020000,-1.258974,-0.886808
-0.370000,-0.850000,0.428015,0.020000,-1.011434,-0.646175
-0.350000,-0.850000,0.419724,0.020000,-0.932516,-0.525063
-0.350000,-0.830000,0.401427,0.020000,-1.026001,-0.523094
-0.370000,-0.830000,0.409930,0.020000,-1.100800,-0.638400
-0.330000,-0.850000,0.412237,0.020000,-0.856935,-0.410298
-0.310000,-0.850000,0.405600,0.020000,-0.784876,-0.301946
-0.310000,-0.830000,0.386634,0.020000,-0.885945,-0.310621
-0.330000,-0.830000,0.393592,0.020000,-0.954322,-0.413812
-0.290000,-0.850000,0.399029,0.020000,-0.716509,-0.200068
-0.270000,-0.850000,0.392297,0.020000,-0.651995,-0.104722
-0.270000,-0.830000,0.373361,0.020000,-0.759765,-0.122752
-0.290000,-0.830000,0.380429,0.020000,-0.821040,-0.213582
-0.250000,-0.850000,0.386483,0.020000,-0.591482,-0.015963
-0.230000,-0.850000,0.381630,0.020000,-0.535107,0.066162
-0.230000,-0.830000,0.362137,0.020000,-0.648679,0.040068
-0.250000,-0.830000,0.367248,0.020000,-0.702266,-0.038186
-0.210000,-0.850000,0.376273,0.020000,-0.482994,0.141604
